division,level,tournament,date,team1rough,team1_goals,team1_spirit,team2rough,team2_goals,team2_spirit,team1full,team2full,team1_strength,team2_strength,team1_goal_diff,team2_goal_diff,year,team1full_AUC_placing,team2full_AUC_placing,team1_division,team2_division,team1_ELO_before,team2_ELO_before,team1_ELO_after,team2_ELO_after,team1form_10,team2form_10,team1_H2H_win_rate,team2_H2H_win_rate
Womens,National,SMO2017,2017-03-12,Bauhaus,8,11,Rogue,6,10,Bauhaus AUC2017,Rogue Block AUC2017,F,L,2,-2,2017,5.0,2.0,Division 1,Division 1,1677.11726235417,1678.6175457416732,1691.4158413826488,1670.0383983245858,0.8888888888888888,1.0,0.0,0.0
Womens,National,SMO2017,2017-03-12,Melbourne Phoenix,7,9,Fuse,11,10,Melbourne Phoenix AUC2017,Fuse AUC2017,F,M,-4,4,2017,11.0,10.0,Division 1,Division 1,1448.0900574297125,1475.2977707238656,1431.7192495127763,1488.3944170574143,0.4444444444444444,0.3333333333333333,0.0,0.0
Womens,National,SMO2017,2017-03-12,Factory Flash,8,9,Surge,4,11,Factory AUC2017,Surge AUC2017,F,,4,-4,2017,3.0,,Division 1,Division 2,1513.8430991987814,1026.9866547306808,1521.129770767962,1019.6999831615004,0.5,0.5,0.0,0.0
Womens,National,SMO2017,2017-03-12,Townsville League of Ivy,9,11,Bauhaus C,7,12,Townsville League of Ivy AUC2017,Melbourne Bauhaus R2 AUC2017,,,2,-2,2017,,,Division 2,Division 2,924.126190615654,730.9888762138069,932.6957899110884,722.4192769183725,0.0,0.0,0.0,0.0
Womens,National,SMO2017,2017-03-12,Bauhaus B,6,11,Melbourne Inferno,10,10,Melbourne Bauhaus R1 AUC2017,Melbourne Inferno AUC2017,,,-4,4,2017,,,Division 2,Division 2,975.2463204122604,947.1653959176202,957.0890319255782,965.3226844043024,0.4,0.3,1.0,0.0
Womens,National,SMO2017,2017-03-12,Ellipsis,12,10,Bauhaus,8,10,Ellipsis AUC2017,Bauhaus AUC2017,F,F,4,-4,2017,1.0,5.0,Division 1,Division 1,1719.942555811154,1691.4158413826488,1736.270927976807,1675.087469216996,1.0,0.9,1.0,0.0
Womens,National,SMO2017,2017-03-12,Rogue B,15,?,Rogue,14,?,Rogue Rage AUC2017,Rogue Block AUC2017,M,L,1,-1,2017,6.0,2.0,Division 1,Division 1,1655.5417961318312,1670.0383983245858,1666.117099539728,1662.1069207686633,0.8,0.9,0.0,1.0
Womens,National,SMO2017,2017-03-12,Fuse,4,10,Factory Flash,3,12,Fuse AUC2017,Factory AUC2017,M,F,1,-1,2017,10.0,3.0,Division 1,Division 1,1488.3944170574143,1521.129770767962,1499.439895950365,1507.3229221517731,0.5,0.5,0.0,0.0
Womens,National,SMO2017,2017-03-12,Melbourne Phoenix,4,9,Surge,6,?,Melbourne Phoenix AUC2017,Surge AUC2017,F,,-2,2,2017,11.0,,Division 1,Division 2,1431.7192495127763,1019.6999831615004,1408.139637646618,1043.2795950276586,0.4,0.5,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Sugar Magnolias,15,10,Townsville League of Ivy,2,15,Sugar Magnolias AUC2017,Townsville League of Ivy AUC2017,,,13,-13,2017,,,Division 2,Division 2,997.4090488192838,932.6957899110884,1026.0875271668945,904.0173115634776,0.4,0.2,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Tempest,14,8,Rogue Works,3,11,Tempest AUC2017,Rogue Works AUC2017,,,11,-11,2017,,,Division 2,Division 2,913.6069657117372,898.151615410123,940.8568497175496,870.9017314043107,0.2,0.2,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Bauhaus B,12,10,Sisko,1,14,Melbourne Bauhaus R1 AUC2017,Sisko AUC2017,,,11,-11,2017,,12.0,Division 2,Division 1,957.0890319255782,1500.0,995.1422818578624,1461.9467500677156,0.3,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Melbourne Inferno,11,10,Inland Gypsies,8,10,Melbourne Inferno AUC2017,Inland Gypsies AUC2017,,,3,-3,2017,,,Division 2,Division 2,965.3226844043024,849.0515179377286,977.442336808634,836.931865533397,0.4,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Living the dream,11,8,Kaos,7,11,Living the dream AUC2017,Kaos AUC2017,,,4,-4,2017,,7.0,Division 2,Division 1,1012.3561333426652,1500.0,1039.5749494155336,1472.7811839271317,0.5,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Factory Frenzy,15,10,Bauhaus C,1,11,Factory Fire AUC2017,Melbourne Bauhaus R2 AUC2017,,,14,-14,2017,,,Division 2,Division 2,1052.782983668457,722.4192769183725,1076.7060308606603,698.4962297261692,0.7142857142857143,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Surge,15,12,DarlingThirst,0,11,Surge AUC2017,DarlingThirst AUC2017,,,15,-15,2017,,,Division 2,Division 2,1043.2795950276586,1000.0,1075.6354012407392,967.6441937869196,0.6,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Hills,12,11,Manly Mavericks,8,11,Hills AUC2017,M.U.G.s AUC2017,,,4,-4,2017,,,Division 2,Division 2,972.7862934253592,862.5400434346112,986.581683869938,848.7446529900324,0.42857142857142855,0.14285714285714285,1.0,0.0
Womens,National,AUCD22017,2017-04-01,Melbourne Inferno,14,11,Townsville League of Ivy,3,11,Melbourne Inferno AUC2017,Townsville League of Ivy AUC2017,,,11,-11,2017,,,Division 2,Division 2,977.442336808634,904.0173115634776,1002.849600740445,878.6100476316667,0.5,0.16666666666666666,1.0,0.0
Womens,National,AUCD22017,2017-04-01,Living the dream,12,9,Manly Mavericks,4,10,Living the dream AUC2017,M.U.G.s AUC2017,,,8,-8,2017,,,Division 2,Division 2,1039.5749494155336,848.7446529900324,1057.200391548175,831.1192108573908,0.5714285714285714,0.125,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Surge,15,10,Bauhaus C,0,11,Surge AUC2017,Melbourne Bauhaus R2 AUC2017,,,15,-15,2017,,,Division 2,Division 2,1075.6354012407392,698.4962297261692,1100.43909153747,673.6925394294384,0.7,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Factory Frenzy,14,14,DarlingThirst,3,12,Factory Fire AUC2017,DarlingThirst AUC2017,,,11,-11,2017,,,Division 2,Division 2,1076.7060308606603,967.6441937869196,1101.03619260057,943.31403204701,0.75,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Sugar Magnolias,14,10,Inland Gypsies,3,14,Sugar Magnolias AUC2017,Inland Gypsies AUC2017,,,11,-11,2017,,,Division 2,Division 2,1026.0875271668945,836.931865533397,1048.2537379944904,814.7656547058009,0.5,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Bauhaus B,12,9,Rogue Works,1,12,Melbourne Bauhaus R1 AUC2017,Rogue Works AUC2017,,,11,-11,2017,,,Division 2,Division 2,995.1422818578624,870.9017314043107,1019.0324949756466,847.0115182865266,0.4,0.2,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Hills,13,9,Kaos,7,11,Hills AUC2017,Kaos AUC2017,,,6,-6,2017,,7.0,Division 2,Division 1,986.581683869938,1472.7811839271317,1016.790417087464,1442.5724507096058,0.5,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Tempest,15,11,Sisko,3,12,Tempest AUC2017,Sisko AUC2017,,,12,-12,2017,,12.0,Division 2,Division 1,940.8568497175496,1461.9467500677156,980.289396081218,1422.5142037040473,0.3,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Rogue Works,15,8,Sisko,1,7,Rogue Works AUC2017,Sisko AUC2017,,,14,-14,2017,,12.0,Division 2,Division 1,847.0115182865266,1422.5142037040473,889.7210336827569,1379.804688307817,0.2,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Kaos,5,10,Manly Mavericks,15,7,Kaos AUC2017,M.U.G.s AUC2017,,,-10,10,2017,7.0,,Division 1,Division 2,1442.5724507096058,831.1192108573908,1405.7194126352897,867.9722489317071,0.0,0.1111111111111111,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Factory Frenzy,6,11,Surge,10,10,Factory Fire AUC2017,Surge AUC2017,,,-4,4,2017,,,Division 2,Division 2,1101.03619260057,1100.43909153747,1083.7668584257578,1117.7084257122822,0.7777777777777778,0.7,1.0,0.0
Womens,National,AUCD22017,2017-04-01,Bauhaus C,9,13,DarlingThirst,7,11,Melbourne Bauhaus R2 AUC2017,DarlingThirst AUC2017,,,2,-2,2017,,,Division 2,Division 2,673.6925394294384,943.31403204701,695.2598080082693,921.7467634681792,0.0,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Sugar Magnolias,13,9,Melbourne Inferno,8,14,Sugar Magnolias AUC2017,Melbourne Inferno AUC2017,,,5,-5,2017,,,Division 2,Division 2,1048.2537379944904,1002.849600740445,1065.541859984587,985.5614787503484,0.6,0.6,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Townsville League of Ivy,6,9,Inland Gypsies,9,9,Townsville League of Ivy AUC2017,Inland Gypsies AUC2017,,,-3,3,2017,,,Division 2,Division 2,878.6100476316667,814.7656547058009,860.8157185096637,832.5599838278039,0.14285714285714285,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Tempest,11,9,Bauhaus B,7,11,Tempest AUC2017,Melbourne Bauhaus R1 AUC2017,,,4,-4,2017,,,Division 2,Division 2,980.289396081218,1019.0324949756466,998.7887274857072,1000.5331635711574,0.4,0.5,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Living the dream,13,8,Hills,9,7,Living the dream AUC2017,Hills AUC2017,,,4,-4,2017,,,Division 2,Division 2,1057.200391548175,1016.790417087464,1073.147780964781,1000.843027670858,0.625,0.5555555555555556,0.0,0.0
Womens,National,AUCD22017,2017-04-01,Hills,10,9,Rogue Works,5,11,Hills AUC2017,Rogue Works AUC2017,,,5,-5,2017,,,Division 2,Division 2,1000.843027670858,889.7210336827569,1016.1127552717398,874.4513060818751,0.5,0.3,1.0,0.0
Womens,National,AUCD22017,2017-04-02,Tempest,11,10,Melbourne Inferno,6,11,Tempest AUC2017,Melbourne Inferno AUC2017,,,5,-5,2017,,,Division 2,Division 2,998.7887274857072,985.5614787503484,1017.1106346179596,967.239571618096,0.5,0.6,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Surge,10,11,Hills,7,8,Surge AUC2017,Hills AUC2017,,,3,-3,2017,,,Division 2,Division 2,1117.7084257122822,1016.1127552717398,1130.259411287612,1003.56176969641,0.7,0.6,1.0,0.0
Womens,National,AUCD22017,2017-04-02,Sugar Magnolias,11,10,Manly Mavericks,4,13,Sugar Magnolias AUC2017,M.U.G.s AUC2017,,,7,-7,2017,,,Division 2,Division 2,1065.541859984587,867.9722489317071,1081.5052209387793,852.0088879775149,0.6,0.2,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Living the dream,15,6,Factory Frenzy,6,11,Living the dream AUC2017,Factory Fire AUC2017,,,9,-9,2017,,,Division 2,Division 2,1073.147780964781,1083.7668584257578,1098.241520755117,1058.6731186354218,0.6666666666666666,0.7,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Townsville League of Ivy,5,10,Rogue Works,10,12,Townsville League of Ivy AUC2017,Rogue Works AUC2017,,,-5,5,2017,,,Division 2,Division 2,860.8157185096637,874.4513060818751,842.507013688789,892.7600109027499,0.125,0.3,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Kaos,15,11,Bauhaus C,1,10,Kaos AUC2017,Melbourne Bauhaus R2 AUC2017,,,14,-14,2017,7.0,,Division 1,Division 2,1405.7194126352897,695.2598080082693,1427.0899414812493,673.8892791623098,0.0,0.1,0.0,0.0
Womens,National,AUCD22017,2017-04-02,DarlingThirst,2,10,Bauhaus B,14,12,DarlingThirst AUC2017,Melbourne Bauhaus R1 AUC2017,,,-12,12,2017,,,Division 2,Division 2,921.7467634681792,1000.5331635711574,895.0050280626399,1027.2748989766965,0.0,0.5,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Sisko,3,10,Inland Gypsies,10,7,Sisko AUC2017,Inland Gypsies AUC2017,,,-7,7,2017,12.0,,Division 1,Division 2,1379.804688307817,832.5599838278039,1347.729070313841,864.6356018217799,0.0,0.1,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Sugar Magnolias,2,9,Surge,6,6,Sugar Magnolias AUC2017,Surge AUC2017,,,-4,4,2017,,,Division 2,Division 2,1081.5052209387793,1130.259411287612,1065.8236055940108,1145.9410266323805,0.6,0.7,1.0,0.0
Womens,National,AUCD22017,2017-04-02,Manly Mavericks,5,10,Hills,7,11,M.U.G.s AUC2017,Hills AUC2017,,,-2,2,2017,,,Division 2,Division 2,852.0088879775149,1003.56176969641,842.376936764135,1013.1937209097898,0.2,0.6,0.0,1.0
Womens,National,AUCD22017,2017-04-02,Melbourne Inferno,6,9,Factory Frenzy,8,10,Melbourne Inferno AUC2017,Factory Fire AUC2017,,,-2,2,2017,,,Division 2,Division 2,967.239571618096,1058.6731186354218,955.8836931862212,1070.0289970672966,0.6,0.7,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Bauhaus C,8,11,Sisko,5,11,Melbourne Bauhaus R2 AUC2017,Sisko AUC2017,,,3,-3,2017,,12.0,Division 2,Division 1,673.8892791623098,1347.729070313841,700.4335608564977,1321.184788619653,0.1,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Bauhaus B,5,10,Rogue Works,6,12,Melbourne Bauhaus R1 AUC2017,Rogue Works AUC2017,,,-1,1,2017,,,Division 2,Division 2,1027.2748989766965,892.7600109027499,1010.3746209411812,909.6602889382652,0.5,0.4,1.0,0.0
Womens,National,AUCD22017,2017-04-02,DarlingThirst,9,11,Townsville League of Ivy,3,14,DarlingThirst AUC2017,Townsville League of Ivy AUC2017,,,6,-6,2017,,,Division 2,Division 2,895.0050280626399,842.507013688789,913.567956990563,823.944084760866,0.0,0.1111111111111111,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Tempest,11,10,Living the dream,8,8,Tempest AUC2017,Living the dream AUC2017,,,3,-3,2017,,,Division 2,Division 2,1017.1106346179596,1098.241520755117,1035.4409307447988,1079.9112246282778,0.5,0.7,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Kaos,11,4,Inland Gypsies,7,8,Kaos AUC2017,Inland Gypsies AUC2017,,,4,-4,2017,7.0,,Division 1,Division 2,1427.0899414812493,864.6356018217799,1433.939759060922,857.7857842421073,0.25,0.2,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Hills,12,9,Factory Frenzy,4,11,Hills AUC2017,Factory Fire AUC2017,,,8,-8,2017,,,Division 2,Division 2,1013.1937209097898,1070.0289970672966,1038.2678110216875,1044.9549069553989,0.6,0.8,0.0,1.0
Womens,National,AUCD22017,2017-04-02,Manly Mavericks,6,11,Melbourne Inferno,8,10,M.U.G.s AUC2017,Melbourne Inferno AUC2017,,,-2,2,2017,,,Division 2,Division 2,842.376936764135,955.8836931862212,831.6768889581912,966.583740992165,0.2,0.5,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Rogue Works,3,10,Kaos,9,12,Rogue Works AUC2017,Kaos AUC2017,,,-6,6,2017,,7.0,Division 2,Division 1,909.6602889382652,1433.939759060922,899.6113502385281,1443.9886977606589,0.4,0.4,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Sugar Magnolias,6,8,Living the dream,9,7,Sugar Magnolias AUC2017,Living the dream AUC2017,,,-3,3,2017,,,Division 2,Division 2,1065.8236055940108,1079.9112246282778,1050.529514322675,1095.205315899614,0.5,0.7,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Bauhaus B,10,10,Inland Gypsies,4,12,Melbourne Bauhaus R1 AUC2017,Inland Gypsies AUC2017,,,6,-6,2017,,,Division 2,Division 2,1010.3746209411812,857.7857842421073,1025.9787143821798,842.1816908011087,0.5,0.2,0.0,0.0
Womens,National,AUCD22017,2017-04-02,DarlingThirst,10,10,Bauhaus C,5,10,DarlingThirst AUC2017,Melbourne Bauhaus R2 AUC2017,,,5,-5,2017,,,Division 2,Division 2,913.567956990563,700.4335608564977,926.1692564904532,687.8322613566075,0.2,0.2,0.0,1.0
Womens,National,AUCD22017,2017-04-02,Townsville League of Ivy,5,10,Sisko,8,13,Townsville League of Ivy AUC2017,Sisko AUC2017,,,-3,3,2017,,12.0,Division 2,Division 1,823.944084760866,1321.184788619653,818.2280373081564,1326.9008360723626,0.1,0.0,0.0,0.0
Womens,National,AUCD22017,2017-04-02,Surge,11,11,Tempest,7,8,Surge AUC2017,Tempest AUC2017,,,4,-4,2017,,,Division 2,Division 2,1145.9410266323805,1035.4409307447988,1159.728974262495,1021.6529831146844,0.7,0.5,0.0,0.0
Womens,National,AUC2017,2017-04-22,Kaos,10,9,Factory Flash,14,10,Kaos AUC2017,Factory AUC2017,F,F,-4,4,2017,7.0,3.0,Division 1,Division 1,1443.9886977606589,1507.3229221517731,1421.156224339424,1530.155395573008,0.5,0.4,0.0,0.0
Womens,National,AUC2017,2017-04-22,Rogue B,12,9,GWS Blaze,13,10,Rogue Rage AUC2017,GWS Blaze AUC2017,F,F,-1,1,2017,6.0,4.0,Division 1,Division 1,1666.117099539728,1613.3394333630963,1644.448217261814,1635.0083156410103,0.8,0.8,1.0,0.0
Womens,National,AUC2017,2017-04-22,Ellipsis,15,11,Fuse,2,11,Ellipsis AUC2017,Fuse AUC2017,F,F,13,-13,2017,1.0,10.0,Division 1,Division 1,1736.270927976807,1499.439895950365,1772.3959051652002,1463.314918761972,1.0,0.6,0.0,0.0
Womens,National,AUC2017,2017-04-22,Bauhaus,14,7,Sisko,5,10,Bauhaus AUC2017,Sisko AUC2017,F,F,9,-9,2017,5.0,12.0,Division 1,Division 1,1675.087469216996,1326.9008360723626,1699.345273005841,1302.643032283518,0.8,0.16666666666666666,0.0,0.0
Womens,National,AUC2017,2017-04-22,Rogue,15,12,Melbourne Phoenix,1,10,Rogue Block AUC2017,Melbourne Phoenix AUC2017,F,F,14,-14,2017,2.0,11.0,Division 1,Division 1,1662.1069207686633,1408.139637646618,1699.9576167575865,1370.288941657695,0.8,0.4,1.0,0.0
Womens,National,AUC2017,2017-04-22,Chch Chicks,10,11,Zig Theory,9,8,Chch Chicks AUC2017,Zig Theory AUC2017,F,F,1,-1,2017,9.0,8.0,Division 1,Division 1,1500.0,1502.5499063704142,1519.248847122243,1483.3010592481712,0.0,0.6666666666666666,0.0,0.0
Womens,National,AUC2017,2017-04-22,Ellipsis,15,9,Bauhaus,6,9,Ellipsis AUC2017,Bauhaus AUC2017,F,F,9,-9,2017,1.0,5.0,Division 1,Division 1,1772.3959051652002,1699.345273005841,1806.0242007229244,1665.7169774481165,1.0,0.8,1.0,0.0
Womens,National,AUC2017,2017-04-22,Rogue B,15,10,Sisko,2,11,Rogue Rage AUC2017,Sisko AUC2017,F,F,13,-13,2017,6.0,12.0,Division 1,Division 1,1644.448217261814,1302.643032283518,1677.837590919069,1269.253658626263,0.7,0.14285714285714285,0.0,0.0
Womens,National,AUC2017,2017-04-22,GWS Blaze,15,10,Fuse,8,12,GWS Blaze AUC2017,Fuse AUC2017,F,F,7,-7,2017,4.0,10.0,Division 1,Division 1,1635.0083156410103,1463.314918761972,1659.9126241543322,1438.41061024865,0.8,0.5,0.0,0.0
Womens,National,AUC2017,2017-04-22,Chch Chicks,10,12,Factory Flash,14,10,Chch Chicks AUC2017,Factory AUC2017,F,F,-4,4,2017,9.0,3.0,Division 1,Division 1,1519.248847122243,1530.155395573008,1493.9034059270348,1555.5008367682162,1.0,0.5,0.0,0.0
Womens,National,AUC2017,2017-04-22,Zig Theory,11,7,Melbourne Phoenix,10,9,Zig Theory AUC2017,Melbourne Phoenix AUC2017,F,F,1,-1,2017,8.0,11.0,Division 1,Division 1,1483.3010592481712,1370.288941657695,1497.1227731485708,1356.4672277572954,0.5714285714285714,0.3,1.0,0.0
Womens,National,AUC2017,2017-04-22,Rogue,15,10,Kaos,9,9,Rogue Block AUC2017,Kaos AUC2017,F,F,6,-6,2017,2.0,7.0,Division 1,Division 1,1699.9576167575865,1421.156224339424,1719.1038742152882,1402.009966881722,0.8,0.42857142857142855,0.0,0.0
Womens,National,AUC2017,2017-04-22,Rogue,15,10,Zig Theory,6,10,Rogue Block AUC2017,Zig Theory AUC2017,F,F,9,-9,2017,2.0,8.0,Division 1,Division 1,1719.1038742152882,1497.1227731485708,1746.7086919231683,1469.5179554406905,0.8,0.625,0.0,0.0
Womens,National,AUC2017,2017-04-22,Rogue B,13,11,Bauhaus,14,11,Rogue Rage AUC2017,Bauhaus AUC2017,F,F,-1,1,2017,6.0,5.0,Division 1,Division 1,1677.837590919069,1665.7169774481165,1658.124129557814,1685.4304388093717,0.7,0.7,0.0,0.0
Womens,National,AUC2017,2017-04-22,Chch Chicks,11,13,Kaos,15,8,Chch Chicks AUC2017,Kaos AUC2017,F,F,-4,4,2017,9.0,7.0,Division 1,Division 1,1493.9034059270348,1402.009966881722,1463.6663719310422,1432.2470008777143,0.5,0.375,0.0,0.0
Womens,National,AUC2017,2017-04-22,Ellipsis,15,9,GWS Blaze,4,10,Ellipsis AUC2017,GWS Blaze AUC2017,F,F,11,-11,2017,1.0,4.0,Division 1,Division 1,1806.0242007229244,1659.9126241543322,1840.9432830060464,1624.9935418712105,1.0,0.8,0.0,0.0
Womens,National,AUC2017,2017-04-22,Fuse,10,8,Sisko,15,8,Fuse AUC2017,Sisko AUC2017,F,F,-5,5,2017,10.0,12.0,Division 1,Division 1,1438.41061024865,1269.253658626263,1402.6626508737063,1305.001618001207,0.42857142857142855,0.125,0.0,0.0
Womens,National,AUC2017,2017-04-22,Melbourne Phoenix,6,9,Factory Flash,15,10,Melbourne Phoenix AUC2017,Factory AUC2017,F,F,-9,9,2017,11.0,3.0,Division 1,Division 1,1356.4672277572954,1555.5008367682162,1328.074366543837,1583.893697981675,0.2,0.6,0.0,0.0
Womens,National,AUC2017,2017-04-23,Ellipsis,15,10,Sisko,2,11,Ellipsis AUC2017,Sisko AUC2017,F,F,13,-13,2017,1.0,12.0,Division 1,Division 1,1840.9432830060464,1305.001618001207,1871.668997926495,1274.275903080758,1.0,0.2222222222222222,0.0,0.0
Womens,National,AUC2017,2017-04-23,Rogue B,17,10,Fuse,4,11,Rogue Rage AUC2017,Fuse AUC2017,F,F,13,-13,2017,6.0,10.0,Division 1,Division 1,1658.124129557814,1402.6626508737063,1693.6805988744031,1367.1061815571172,0.6,0.375,1.0,0.0
Womens,National,AUC2017,2017-04-23,Bauhaus,10,12,GWS Blaze,14,11,Bauhaus AUC2017,GWS Blaze AUC2017,F,F,-4,4,2017,5.0,4.0,Division 1,Division 1,1685.4304388093717,1624.9935418712105,1656.6492631711717,1653.7747175094105,0.7,0.7,0.0,0.0
Womens,National,AUC2017,2017-04-23,Chch Chicks,10,10,Melbourne Phoenix,9,10,Chch Chicks AUC2017,Melbourne Phoenix AUC2017,F,F,1,-1,2017,9.0,11.0,Division 1,Division 1,1463.6663719310422,1328.074366543837,1476.520810929659,1315.21992754522,0.3333333333333333,0.1,0.0,0.0
Womens,National,AUC2017,2017-04-23,Kaos,12,9,Zig Theory,13,9,Kaos AUC2017,Zig Theory AUC2017,F,F,-1,1,2017,7.0,8.0,Division 1,Division 1,1432.2470008777143,1469.5179554406905,1414.9253446844743,1486.8396116339306,0.4444444444444444,0.5555555555555556,0.0,0.0
Womens,National,AUC2017,2017-04-23,Rogue,15,8,Factory Flash,4,10,Rogue Block AUC2017,Factory AUC2017,F,F,11,-11,2017,2.0,3.0,Division 1,Division 1,1746.7086919231683,1583.893697981675,1780.9579163388323,1549.644473566011,0.8,0.6,1.0,0.0
Womens,National,AUC2017,2017-04-23,GWS Blaze,15,10,Sisko,0,10,GWS Blaze AUC2017,Sisko AUC2017,F,F,15,-15,2017,4.0,12.0,Division 1,Division 1,1653.7747175094105,1274.275903080758,1690.9383484275204,1237.112272162648,0.7,0.2,0.0,0.0
Womens,National,AUC2017,2017-04-23,Bauhaus,17,13,Fuse,9,12,Bauhaus AUC2017,Fuse AUC2017,F,F,8,-8,2017,5.0,10.0,Division 1,Division 1,1656.6492631711717,1367.1061815571172,1680.0107468825356,1343.744697845753,0.6,0.3333333333333333,1.0,0.0
Womens,National,AUC2017,2017-04-23,Ellipsis,15,10,Rogue B,1,10,Ellipsis AUC2017,Rogue Rage AUC2017,F,F,14,-14,2017,1.0,6.0,Division 1,Division 1,1871.668997926495,1693.6805988744031,1912.083572255308,1653.26602454559,1.0,0.6,1.0,0.0
Womens,National,AUC2017,2017-04-23,Zig Theory,10,8,Factory Flash,15,10,Zig Theory AUC2017,Factory AUC2017,F,F,-5,5,2017,8.0,3.0,Division 1,Division 1,1486.8396116339306,1549.644473566011,1461.7322559831114,1574.7518292168302,0.6,0.6,0.0,0.0
Womens,National,AUC2017,2017-04-23,Kaos,15,9,Melbourne Phoenix,4,10,Kaos AUC2017,Melbourne Phoenix AUC2017,F,F,11,-11,2017,7.0,11.0,Division 1,Division 1,1414.9253446844743,1315.21992754522,1451.8363392214353,1278.3089330082591,0.4,0.1,0.0,0.0
Womens,National,AUC2017,2017-04-23,Rogue,15,9,Chch Chicks,8,11,Rogue Block AUC2017,Chch Chicks AUC2017,F,F,7,-7,2017,2.0,9.0,Division 1,Division 1,1780.9579163388323,1476.520810929659,1801.6939578491076,1455.784769419384,0.8,0.5,0.0,0.0
Womens,National,AUC2017,2017-04-24,Factory Flash,15,11,Bauhaus,10,11,Factory AUC2017,Bauhaus AUC2017,F,F,5,-5,2017,3.0,5.0,Division 1,Division 1,1574.7518292168302,1680.0107468825356,1607.8383937034678,1646.924182395898,0.6,0.7,0.0,1.0
